,year,gross,popularity,imdb_score,vote_average,genre
1939691,1984,800000,2.3,8.4,6.7,Science Fiction
1939692,1984,800000,2.3,7.6,6.7,Science Fiction
1939693,1984,800000,2.3,7.4,6.7,Science Fiction
1939695,1984,800000,2.3,4.8,6.7,Science Fiction
1939697,1984,800000,2.3,7.0,6.7,Science Fiction
1939699,1984,800000,2.3,8.3,6.7,Science Fiction
1939700,1984,800000,2.3,5.8,6.7,Science Fiction
1939701,1984,800000,2.3,7.3,6.7,Science Fiction
1939702,1984,800000,2.3,6.0,6.7,Science Fiction
1939704,1984,800000,2.3,6.8,6.7,Science Fiction
1939705,1984,800000,2.3,5.7,6.7,Science Fiction
1939708,1984,800000,2.3,6.2,6.7,Science Fiction
1939710,1984,800000,2.3,8.1,6.7,Science Fiction
1939711,1984,800000,2.3,6.7,6.7,Science Fiction
1939712,1984,800000,2.3,5.9,6.7,Science Fiction
1939714,1984,800000,2.3,6.9,6.7,Science Fiction
1939715,1984,800000,2.3,5.5,6.7,Science Fiction
1939717,1984,800000,2.3,6.4,6.7,Thriller
1939718,1984,800000,2.3,6.5,6.7,Thriller
1939719,1984,800000,2.3,6.6,6.7,Thriller
1939720,1984,800000,2.3,7.2,6.7,Thriller
1939721,1984,800000,2.3,7.5,6.7,Thriller
1939722,1984,800000,2.3,8.4,6.7,Thriller
1939723,1984,800000,2.3,7.6,6.7,Thriller
1939724,1984,800000,2.3,7.4,6.7,Thriller
1939726,1984,800000,2.3,4.8,6.7,Thriller
1939728,1984,800000,2.3,7.0,6.7,Thriller
1939730,1984,800000,2.3,8.3,6.7,Thriller
1939731,1984,800000,2.3,5.8,6.7,Thriller
1939732,1984,800000,2.3,7.3,6.7,Thriller
1939733,1984,800000,2.3,6.0,6.7,Thriller
1939735,1984,800000,2.3,6.8,6.7,Thriller
1939736,1984,800000,2.3,5.7,6.7,Thriller
1939739,1984,800000,2.3,6.2,6.7,Thriller
1939741,1984,800000,2.3,8.1,6.7,Thriller
1939742,1984,800000,2.3,6.7,6.7,Thriller
1939743,1984,800000,2.3,5.9,6.7,Thriller
1939745,1984,800000,2.3,6.9,6.7,Thriller
1939746,1984,800000,2.3,5.5,6.7,Thriller
1939748,2000,-1500000,2.0,6.5,7.4,Crime
1939749,2000,-1500000,2.0,6.0,7.4,Crime
1939750,2000,-1500000,2.0,6.1,7.4,Crime
1939751,2000,-1500000,2.0,6.4,7.4,Crime
1939752,2000,-1500000,2.0,7.1,7.4,Crime
1939754,2000,-1500000,2.0,8.5,7.4,Crime
1939755,2000,-1500000,2.0,7.3,7.4,Crime
1939756,2000,-1500000,2.0,6.9,7.4,Crime
1939757,2000,-1500000,2.0,6.6,7.4,Crime
1939758,2000,-1500000,2.0,5.5,7.4,Crime
1939759,2000,-1500000,2.0,5.7,7.4,Crime
1939760,2000,-1500000,2.0,5.6,7.4,Crime
1939761,2000,-1500000,2.0,7.7,7.4,Crime
1939762,2000,-1500000,2.0,4.8,7.4,Crime
1939763,2000,-1500000,2.0,4.3,7.4,Crime
1939764,2000,-1500000,2.0,5.9,7.4,Crime
1939765,2000,-1500000,2.0,5.3,7.4,Crime
1939767,2000,-1500000,2.0,2.4,7.4,Crime
1939769,2000,-1500000,2.0,4.1,7.4,Crime
1939770,2000,-1500000,2.0,7.4,7.4,Crime
1939773,2000,-1500000,2.0,7.2,7.4,Crime
1939777,2000,-1500000,2.0,6.2,7.4,Crime
1939778,2000,-1500000,2.0,5.0,7.4,Crime
1939780,2000,-1500000,2.0,6.7,7.4,Crime
1939782,2000,-1500000,2.0,7.9,7.4,Crime
1939784,2000,-1500000,2.0,3.6,7.4,Crime
1939785,2000,-1500000,2.0,7.0,7.4,Crime
1939793,2000,-1500000,2.0,7.6,7.4,Crime
1939797,2000,-1500000,2.0,5.8,7.4,Crime
1939803,2000,-1500000,2.0,4.7,7.4,Crime
1939806,2000,-1500000,2.0,5.1,7.4,Crime
1939810,2000,-1500000,2.0,6.3,7.4,Crime
1939817,2000,-1500000,2.0,7.8,7.4,Crime
1939820,2000,-1500000,2.0,4.9,7.4,Crime
1939847,2000,-1500000,2.0,6.8,7.4,Crime
1939849,2000,-1500000,2.0,4.0,7.4,Crime
1939851,2000,-1500000,2.0,4.6,7.4,Crime
1939862,2000,-1500000,2.0,8.0,7.4,Crime
1939865,2000,-1500000,2.0,8.3,7.4,Crime
1939883,2000,-1500000,2.0,7.5,7.4,Crime
1939890,2000,-1500000,2.0,8.4,7.4,Crime
1939897,2000,-1500000,2.0,4.4,7.4,Crime
1939899,2000,-1500000,2.0,8.1,7.4,Crime
1939901,2000,-1500000,2.0,2.8,7.4,Crime
1939910,2000,-1500000,2.0,4.2,7.4,Crime
1939919,2000,-1500000,2.0,6.5,7.4,Drama
1939920,2000,-1500000,2.0,6.0,7.4,Drama
1939921,2000,-1500000,2.0,6.1,7.4,Drama
1939922,2000,-1500000,2.0,6.4,7.4,Drama
1939923,2000,-1500000,2.0,7.1,7.4,Drama
1939925,2000,-1500000,2.0,8.5,7.4,Drama
1939926,2000,-1500000,2.0,7.3,7.4,Drama
1939927,2000,-1500000,2.0,6.9,7.4,Drama
1939928,2000,-1500000,2.0,6.6,7.4,Drama
1939929,2000,-1500000,2.0,5.5,7.4,Drama
1939930,2000,-1500000,2.0,5.7,7.4,Drama
1939931,2000,-1500000,2.0,5.6,7.4,Drama
1939932,2000,-1500000,2.0,7.7,7.4,Drama
1939933,2000,-1500000,2.0,4.8,7.4,Drama
1939934,2000,-1500000,2.0,4.3,7.4,Drama
1939935,2000,-1500000,2.0,5.9,7.4,Drama
1939936,2000,-1500000,2.0,5.3,7.4,Drama
1939938,2000,-1500000,2.0,2.4,7.4,Drama
1939940,2000,-1500000,2.0,4.1,7.4,Drama
1939941,2000,-1500000,2.0,7.4,7.4,Drama
1939944,2000,-1500000,2.0,7.2,7.4,Drama
1939948,2000,-1500000,2.0,6.2,7.4,Drama
1939949,2000,-1500000,2.0,5.0,7.4,Drama
1939951,2000,-1500000,2.0,6.7,7.4,Drama
1939953,2000,-1500000,2.0,7.9,7.4,Drama
1939955,2000,-1500000,2.0,3.6,7.4,Drama
1939956,2000,-1500000,2.0,7.0,7.4,Drama
1939964,2000,-1500000,2.0,7.6,7.4,Drama
1939968,2000,-1500000,2.0,5.8,7.4,Drama
1939974,2000,-1500000,2.0,4.7,7.4,Drama
1939977,2000,-1500000,2.0,5.1,7.4,Drama
1939981,2000,-1500000,2.0,6.3,7.4,Drama
1939988,2000,-1500000,2.0,7.8,7.4,Drama
1939991,2000,-1500000,2.0,4.9,7.4,Drama
1940018,2000,-1500000,2.0,6.8,7.4,Drama
1940020,2000,-1500000,2.0,4.0,7.4,Drama
1940022,2000,-1500000,2.0,4.6,7.4,Drama
1940033,2000,-1500000,2.0,8.0,7.4,Drama
1940036,2000,-1500000,2.0,8.3,7.4,Drama
1940054,2000,-1500000,2.0,7.5,7.4,Drama
1940061,2000,-1500000,2.0,8.4,7.4,Drama
1940068,2000,-1500000,2.0,4.4,7.4,Drama
1940070,2000,-1500000,2.0,8.1,7.4,Drama
1940072,2000,-1500000,2.0,2.8,7.4,Drama
1940081,2000,-1500000,2.0,4.2,7.4,Drama
1940090,2000,-1500000,2.0,6.5,7.4,Thriller
1940091,2000,-1500000,2.0,6.0,7.4,Thriller
1940092,2000,-1500000,2.0,6.1,7.4,Thriller
1940093,2000,-1500000,2.0,6.4,7.4,Thriller
1940094,2000,-1500000,2.0,7.1,7.4,Thriller
1940096,2000,-1500000,2.0,8.5,7.4,Thriller
1940097,2000,-1500000,2.0,7.3,7.4,Thriller
1940098,2000,-1500000,2.0,6.9,7.4,Thriller
1940099,2000,-1500000,2.0,6.6,7.4,Thriller
1940100,2000,-1500000,2.0,5.5,7.4,Thriller
1940101,2000,-1500000,2.0,5.7,7.4,Thriller
1940102,2000,-1500000,2.0,5.6,7.4,Thriller
1940103,2000,-1500000,2.0,7.7,7.4,Thriller
1940104,2000,-1500000,2.0,4.8,7.4,Thriller
1940105,2000,-1500000,2.0,4.3,7.4,Thriller
1940106,2000,-1500000,2.0,5.9,7.4,Thriller
1940107,2000,-1500000,2.0,5.3,7.4,Thriller
1940109,2000,-1500000,2.0,2.4,7.4,Thriller
1940111,2000,-1500000,2.0,4.1,7.4,Thriller
1940112,2000,-1500000,2.0,7.4,7.4,Thriller
1940115,2000,-1500000,2.0,7.2,7.4,Thriller
1940119,2000,-1500000,2.0,6.2,7.4,Thriller
1940120,2000,-1500000,2.0,5.0,7.4,Thriller
1940122,2000,-1500000,2.0,6.7,7.4,Thriller
1940124,2000,-1500000,2.0,7.9,7.4,Thriller
1940126,2000,-1500000,2.0,3.6,7.4,Thriller
1940127,2000,-1500000,2.0,7.0,7.4,Thriller
1940135,2000,-1500000,2.0,7.6,7.4,Thriller
1940139,2000,-1500000,2.0,5.8,7.4,Thriller
1940145,2000,-1500000,2.0,4.7,7.4,Thriller
1940148,2000,-1500000,2.0,5.1,7.4,Thriller
1940152,2000,-1500000,2.0,6.3,7.4,Thriller
1940159,2000,-1500000,2.0,7.8,7.4,Thriller
1940162,2000,-1500000,2.0,4.9,7.4,Thriller
1940189,2000,-1500000,2.0,6.8,7.4,Thriller
1940191,2000,-1500000,2.0,4.0,7.4,Thriller
1940193,2000,-1500000,2.0,4.6,7.4,Thriller
1940204,2000,-1500000,2.0,8.0,7.4,Thriller
1940207,2000,-1500000,2.0,8.3,7.4,Thriller
1940225,2000,-1500000,2.0,7.5,7.4,Thriller
1940232,2000,-1500000,2.0,8.4,7.4,Thriller
1940239,2000,-1500000,2.0,4.4,7.4,Thriller
1940241,2000,-1500000,2.0,8.1,7.4,Thriller
1940243,2000,-1500000,2.0,2.8,7.4,Thriller
1940252,2000,-1500000,2.0,4.2,7.4,Thriller
1940261,2012,0,1.3,8.5,6.5,Documentary
1940262,2012,0,1.3,6.6,6.5,Documentary
1940263,2012,0,1.3,8.1,6.5,Documentary
1940264,2012,0,1.3,6.8,6.5,Documentary
1940265,2012,0,1.3,7.0,6.5,Documentary
1940266,2012,0,1.3,5.9,6.5,Documentary
1940267,2012,0,1.3,7.8,6.5,Documentary
1940268,2012,0,1.3,7.2,6.5,Documentary
1940269,2012,0,1.3,6.1,6.5,Documentary
1940271,2012,0,1.3,7.9,6.5,Documentary
1940272,2012,0,1.3,5.8,6.5,Documentary
1940273,2012,0,1.3,6.2,6.5,Documentary
1940274,2012,0,1.3,6.9,6.5,Documentary
1940275,2012,0,1.3,7.3,6.5,Documentary
1940276,2012,0,1.3,5.5,6.5,Documentary
1940278,2012,0,1.3,6.7,6.5,Documentary
1940279,2012,0,1.3,8.0,6.5,Documentary
1940283,2012,0,1.3,7.5,6.5,Documentary
1940286,2012,0,1.3,7.1,6.5,Documentary
1940288,2012,0,1.3,5.6,6.5,Documentary
1940292,2012,0,1.3,6.4,6.5,Documentary
1940295,2012,0,1.3,7.4,6.5,Documentary
1940296,2012,0,1.3,7.6,6.5,Documentary
1940298,2012,0,1.3,6.3,6.5,Documentary
1940299,2012,0,1.3,5.4,6.5,Documentary
1940306,2012,0,1.3,5.7,6.5,Documentary
1940314,2012,0,1.3,6.5,6.5,Documentary
1940316,2012,0,1.3,1.7,6.5,Documentary
1940317,2012,0,1.3,7.7,6.5,Documentary
1940320,2012,0,1.3,5.3,6.5,Documentary
1940331,2012,0,1.3,5.1,6.5,Documentary
1940333,2012,0,1.3,5.2,6.5,Documentary
1940359,2012,0,1.3,4.8,6.5,Documentary
1940360,2012,0,1.3,5.0,6.5,Documentary
1940363,2012,0,1.3,4.9,6.5,Documentary
1940369,2012,0,1.3,4.1,6.5,Documentary
1940392,2012,0,1.3,4.3,6.5,Documentary
1940416,2012,0,1.3,4.6,6.5,Documentary
1940422,2012,0,1.3,4.2,6.5,Documentary
1940426,2012,0,1.3,8.3,6.5,Documentary
1940434,2012,0,1.3,3.1,6.5,Documentary
1940436,2012,0,1.3,3.9,6.5,Documentary
1940446,2012,0,1.3,6.0,6.5,Documentary
1940447,2012,0,1.3,3.8,6.5,Documentary
1940451,2012,0,1.3,8.2,6.5,Documentary
1940453,2012,0,1.3,2.2,6.5,Documentary
1940454,2012,0,1.3,4.7,6.5,Documentary
1940463,2012,0,1.3,8.4,6.5,Documentary
1940466,2012,0,1.3,3.5,6.5,Documentary
1940470,2012,0,1.3,4.4,6.5,Documentary
1940478,2012,0,1.3,3.4,6.5,Documentary
1940479,2012,0,1.3,3.7,6.5,Documentary
1940482,2005,-787706,1.4,7.2,6.5,Drama
1940483,2005,-787706,1.4,6.9,6.5,Drama
1940484,2005,-787706,1.4,7.6,6.5,Drama
1940485,2005,-787706,1.4,6.7,6.5,Drama
1940486,2005,-787706,1.4,8.3,6.5,Drama
1940487,2005,-787706,1.4,6.1,6.5,Drama
1940488,2005,-787706,1.4,5.0,6.5,Drama
1940489,2005,-787706,1.4,6.0,6.5,Drama
1940490,2005,-787706,1.4,6.5,6.5,Drama
1940495,2005,-787706,1.4,2.2,6.5,Drama
1940496,2005,-787706,1.4,6.4,6.5,Drama
1940497,2005,-787706,1.4,8.0,6.5,Drama
1940498,2005,-787706,1.4,7.3,6.5,Drama
1940500,2005,-787706,1.4,6.3,6.5,Drama
1940501,2005,-787706,1.4,5.9,6.5,Drama
1940503,2005,-787706,1.4,4.2,6.5,Drama
1940505,2005,-787706,1.4,5.7,6.5,Drama
1940507,2005,-787706,1.4,6.6,6.5,Drama
1940508,2005,-787706,1.4,7.1,6.5,Drama
1940509,2005,-787706,1.4,5.2,6.5,Drama
1940512,2005,-787706,1.4,4.8,6.5,Drama
1940513,2005,-787706,1.4,5.8,6.5,Drama
1940514,2005,-787706,1.4,5.4,6.5,Drama
1940516,2005,-787706,1.4,4.3,6.5,Drama
1940517,2005,-787706,1.4,5.6,6.5,Drama
1940520,2005,-787706,1.4,5.5,6.5,Drama
1940522,2005,-787706,1.4,6.2,6.5,Drama
1940525,2005,-787706,1.4,5.1,6.5,Drama
1940527,2005,-787706,1.4,8.2,6.5,Drama
1940528,2005,-787706,1.4,4.7,6.5,Drama
1940529,2005,-787706,1.4,7.0,6.5,Drama
1940530,2005,-787706,1.4,3.5,6.5,Drama
1940537,2005,-787706,1.4,6.8,6.5,Drama
1940541,2005,-787706,1.4,8.1,6.5,Drama
1940551,2005,-787706,1.4,5.3,6.5,Drama
1940556,2005,-787706,1.4,7.5,6.5,Drama
1940561,2005,-787706,1.4,7.4,6.5,Drama
1940567,2005,-787706,1.4,4.0,6.5,Drama
1940569,2005,-787706,1.4,7.9,6.5,Drama
1940571,2005,-787706,1.4,7.8,6.5,Drama
1940583,2005,-787706,1.4,4.1,6.5,Drama
1940586,2005,-787706,1.4,2.9,6.5,Drama
1940590,2005,-787706,1.4,4.6,6.5,Drama
1940599,2005,-787706,1.4,2.3,6.5,Drama
1940611,2005,-787706,1.4,7.7,6.5,Drama
1940614,2005,-787706,1.4,4.9,6.5,Drama
1940661,2005,-787706,1.4,3.3,6.5,Drama
1940681,2005,-787706,1.4,1.9,6.5,Drama
1940703,2013,2066225,2.7,6.5,5.5,Comedy
1940704,2013,2066225,2.7,7.2,5.5,Comedy
1940705,2013,2066225,2.7,7.9,5.5,Comedy
1940707,2013,2066225,2.7,7.3,5.5,Comedy
1940708,2013,2066225,2.7,6.4,5.5,Comedy
1940709,2013,2066225,2.7,7.0,5.5,Comedy
1940710,2013,2066225,2.7,7.8,5.5,Comedy
1940711,2013,2066225,2.7,6.3,5.5,Comedy
1940715,2013,2066225,2.7,7.6,5.5,Comedy
1940716,2013,2066225,2.7,7.1,5.5,Comedy
1940718,2013,2066225,2.7,5.8,5.5,Comedy
1940721,2013,2066225,2.7,4.9,5.5,Comedy
1940722,2013,2066225,2.7,5.6,5.5,Comedy
1940723,2013,2066225,2.7,6.6,5.5,Comedy
1940725,2013,2066225,2.7,6.7,5.5,Comedy
1940728,2013,2066225,2.7,5.4,5.5,Comedy
1940731,2013,2066225,2.7,8.2,5.5,Comedy
1940732,2013,2066225,2.7,5.3,5.5,Comedy
1940734,2013,2066225,2.7,5.9,5.5,Comedy
1940737,2013,2066225,2.7,5.2,5.5,Comedy
1940739,2013,2066225,2.7,7.5,5.5,Comedy
1940746,2013,2066225,2.7,6.0,5.5,Comedy
1940751,2013,2066225,2.7,6.1,5.5,Comedy
1940753,2013,2066225,2.7,6.2,5.5,Comedy
1940754,2013,2066225,2.7,8.1,5.5,Comedy
1940766,2013,2066225,2.7,5.7,5.5,Comedy
1940777,2013,2066225,2.7,6.9,5.5,Comedy
1940789,2013,2066225,2.7,4.7,5.5,Comedy
1940794,2013,2066225,2.7,8.0,5.5,Comedy
1940798,2013,2066225,2.7,6.8,5.5,Comedy
1940802,2013,2066225,2.7,4.8,5.5,Comedy
1940803,2013,2066225,2.7,3.5,5.5,Comedy
1940805,2013,2066225,2.7,5.0,5.5,Comedy
1940812,2013,2066225,2.7,4.4,5.5,Comedy
1940834,2013,2066225,2.7,7.7,5.5,Comedy
1940836,2013,2066225,2.7,7.4,5.5,Comedy
1940837,2013,2066225,2.7,5.5,5.5,Comedy
1940838,2013,2066225,2.7,4.1,5.5,Comedy
1940839,2013,2066225,2.7,4.3,5.5,Comedy
1940843,2013,2066225,2.7,4.6,5.5,Comedy
1940850,2013,2066225,2.7,5.1,5.5,Comedy
1940868,2013,2066225,2.7,4.0,5.5,Comedy
1940873,2013,2066225,2.7,3.3,5.5,Comedy
1940874,2013,2066225,2.7,8.4,5.5,Comedy
1940878,2013,2066225,2.7,2.6,5.5,Comedy
1940892,2013,2066225,2.7,3.4,5.5,Comedy
1940915,2013,2066225,2.7,3.9,5.5,Comedy
1940917,2013,2066225,2.7,4.5,5.5,Comedy
1940931,2013,2066225,2.7,3.6,5.5,Comedy
1940940,2013,2066225,2.7,6.5,5.5,Romance
1940941,2013,2066225,2.7,7.2,5.5,Romance
1940942,2013,2066225,2.7,7.9,5.5,Romance
1940944,2013,2066225,2.7,7.3,5.5,Romance
1940945,2013,2066225,2.7,6.4,5.5,Romance
1940946,2013,2066225,2.7,7.0,5.5,Romance
1940947,2013,2066225,2.7,7.8,5.5,Romance
1940948,2013,2066225,2.7,6.3,5.5,Romance
1940952,2013,2066225,2.7,7.6,5.5,Romance
1940953,2013,2066225,2.7,7.1,5.5,Romance
1940955,2013,2066225,2.7,5.8,5.5,Romance
1940958,2013,2066225,2.7,4.9,5.5,Romance
1940959,2013,2066225,2.7,5.6,5.5,Romance
1940960,2013,2066225,2.7,6.6,5.5,Romance
1940962,2013,2066225,2.7,6.7,5.5,Romance
1940965,2013,2066225,2.7,5.4,5.5,Romance
1940968,2013,2066225,2.7,8.2,5.5,Romance
1940969,2013,2066225,2.7,5.3,5.5,Romance
1940971,2013,2066225,2.7,5.9,5.5,Romance
1940974,2013,2066225,2.7,5.2,5.5,Romance
1940976,2013,2066225,2.7,7.5,5.5,Romance
1940983,2013,2066225,2.7,6.0,5.5,Romance
1940988,2013,2066225,2.7,6.1,5.5,Romance
1940990,2013,2066225,2.7,6.2,5.5,Romance
1940991,2013,2066225,2.7,8.1,5.5,Romance
1941003,2013,2066225,2.7,5.7,5.5,Romance
1941014,2013,2066225,2.7,6.9,5.5,Romance
1941026,2013,2066225,2.7,4.7,5.5,Romance
1941031,2013,2066225,2.7,8.0,5.5,Romance
1941035,2013,2066225,2.7,6.8,5.5,Romance
1941039,2013,2066225,2.7,4.8,5.5,Romance
1941040,2013,2066225,2.7,3.5,5.5,Romance
1941042,2013,2066225,2.7,5.0,5.5,Romance
1941049,2013,2066225,2.7,4.4,5.5,Romance
1941071,2013,2066225,2.7,7.7,5.5,Romance
1941073,2013,2066225,2.7,7.4,5.5,Romance
1941074,2013,2066225,2.7,5.5,5.5,Romance
1941075,2013,2066225,2.7,4.1,5.5,Romance
1941076,2013,2066225,2.7,4.3,5.5,Romance
1941080,2013,2066225,2.7,4.6,5.5,Romance
1941087,2013,2066225,2.7,5.1,5.5,Romance
1941105,2013,2066225,2.7,4.0,5.5,Romance
1941110,2013,2066225,2.7,3.3,5.5,Romance
1941111,2013,2066225,2.7,8.4,5.5,Romance
1941115,2013,2066225,2.7,2.6,5.5,Romance
1941129,2013,2066225,2.7,3.4,5.5,Romance
1941152,2013,2066225,2.7,3.9,5.5,Romance
1941154,2013,2066225,2.7,4.5,5.5,Romance
1941168,2013,2066225,2.7,3.6,5.5,Romance
1941177,1993,-1081039,1.7,6.2,6.1,Action
1941178,1993,-1081039,1.7,6.4,6.1,Action
1941179,1993,-1081039,1.7,8.1,6.1,Action
1941180,1993,-1081039,1.7,6.5,6.1,Action
1941181,1993,-1081039,1.7,7.8,6.1,Action
1941182,1993,-1081039,1.7,6.8,6.1,Action
1941183,1993,-1081039,1.7,4.0,6.1,Action
1941184,1993,-1081039,1.7,8.0,6.1,Action
1941185,1993,-1081039,1.7,7.2,6.1,Action
1941186,1993,-1081039,1.7,7.1,6.1,Action
1941187,1993,-1081039,1.7,6.7,6.1,Action
1941188,1993,-1081039,1.7,6.9,6.1,Action
1941189,1993,-1081039,1.7,8.9,6.1,Action
1941191,1993,-1081039,1.7,7.7,6.1,Action
1941193,1993,-1081039,1.7,7.4,6.1,Action
1941194,1993,-1081039,1.7,3.9,6.1,Action
1941195,1993,-1081039,1.7,4.8,6.1,Action
1941196,1993,-1081039,1.7,5.7,6.1,Action
1941199,1993,-1081039,1.7,7.9,6.1,Action
1941200,1993,-1081039,1.7,5.5,6.1,Action
1941203,1993,-1081039,1.7,5.9,6.1,Action
1941204,1993,-1081039,1.7,6.1,6.1,Action
1941205,1993,-1081039,1.7,5.1,6.1,Action
1941207,1993,-1081039,1.7,7.5,6.1,Action
1941210,1993,-1081039,1.7,6.6,6.1,Action
1941212,1993,-1081039,1.7,7.6,6.1,Action
1941213,1993,-1081039,1.7,7.0,6.1,Action
1941218,1993,-1081039,1.7,4.3,6.1,Action
1941219,1993,-1081039,1.7,5.3,6.1,Action
1941225,1993,-1081039,1.7,6.2,6.1,Crime
1941226,1993,-1081039,1.7,6.4,6.1,Crime
1941227,1993,-1081039,1.7,8.1,6.1,Crime
1941228,1993,-1081039,1.7,6.5,6.1,Crime
1941229,1993,-1081039,1.7,7.8,6.1,Crime
1941230,1993,-1081039,1.7,6.8,6.1,Crime
1941231,1993,-1081039,1.7,4.0,6.1,Crime
1941232,1993,-1081039,1.7,8.0,6.1,Crime
1941233,1993,-1081039,1.7,7.2,6.1,Crime
1941234,1993,-1081039,1.7,7.1,6.1,Crime
1941235,1993,-1081039,1.7,6.7,6.1,Crime
1941236,1993,-1081039,1.7,6.9,6.1,Crime
1941237,1993,-1081039,1.7,8.9,6.1,Crime
1941239,1993,-1081039,1.7,7.7,6.1,Crime
1941241,1993,-1081039,1.7,7.4,6.1,Crime
1941242,1993,-1081039,1.7,3.9,6.1,Crime
1941243,1993,-1081039,1.7,4.8,6.1,Crime
1941244,1993,-1081039,1.7,5.7,6.1,Crime
1941247,1993,-1081039,1.7,7.9,6.1,Crime
1941248,1993,-1081039,1.7,5.5,6.1,Crime
1941251,1993,-1081039,1.7,5.9,6.1,Crime
1941252,1993,-1081039,1.7,6.1,6.1,Crime
1941253,1993,-1081039,1.7,5.1,6.1,Crime
1941255,1993,-1081039,1.7,7.5,6.1,Crime
1941258,1993,-1081039,1.7,6.6,6.1,Crime
1941260,1993,-1081039,1.7,7.6,6.1,Crime
1941261,1993,-1081039,1.7,7.0,6.1,Crime
1941266,1993,-1081039,1.7,4.3,6.1,Crime
1941267,1993,-1081039,1.7,5.3,6.1,Crime
1941273,1993,-1081039,1.7,6.2,6.1,Drama
1941274,1993,-1081039,1.7,6.4,6.1,Drama
1941275,1993,-1081039,1.7,8.1,6.1,Drama
1941276,1993,-1081039,1.7,6.5,6.1,Drama
1941277,1993,-1081039,1.7,7.8,6.1,Drama
1941278,1993,-1081039,1.7,6.8,6.1,Drama
1941279,1993,-1081039,1.7,4.0,6.1,Drama
1941280,1993,-1081039,1.7,8.0,6.1,Drama
1941281,1993,-1081039,1.7,7.2,6.1,Drama
1941282,1993,-1081039,1.7,7.1,6.1,Drama
1941283,1993,-1081039,1.7,6.7,6.1,Drama
1941284,1993,-1081039,1.7,6.9,6.1,Drama
1941285,1993,-1081039,1.7,8.9,6.1,Drama
1941287,1993,-1081039,1.7,7.7,6.1,Drama
1941289,1993,-1081039,1.7,7.4,6.1,Drama
1941290,1993,-1081039,1.7,3.9,6.1,Drama
1941291,1993,-1081039,1.7,4.8,6.1,Drama
1941292,1993,-1081039,1.7,5.7,6.1,Drama
1941295,1993,-1081039,1.7,7.9,6.1,Drama
1941296,1993,-1081039,1.7,5.5,6.1,Drama
1941299,1993,-1081039,1.7,5.9,6.1,Drama
1941300,1993,-1081039,1.7,6.1,6.1,Drama
1941301,1993,-1081039,1.7,5.1,6.1,Drama
1941303,1993,-1081039,1.7,7.5,6.1,Drama
1941306,1993,-1081039,1.7,6.6,6.1,Drama
1941308,1993,-1081039,1.7,7.6,6.1,Drama
1941309,1993,-1081039,1.7,7.0,6.1,Drama
1941314,1993,-1081039,1.7,4.3,6.1,Drama
1941315,1993,-1081039,1.7,5.3,6.1,Drama
1941321,1993,-1081039,1.7,6.2,6.1,Thriller
1941322,1993,-1081039,1.7,6.4,6.1,Thriller
1941323,1993,-1081039,1.7,8.1,6.1,Thriller
1941324,1993,-1081039,1.7,6.5,6.1,Thriller
1941325,1993,-1081039,1.7,7.8,6.1,Thriller
1941326,1993,-1081039,1.7,6.8,6.1,Thriller
1941327,1993,-1081039,1.7,4.0,6.1,Thriller
1941328,1993,-1081039,1.7,8.0,6.1,Thriller
1941329,1993,-1081039,1.7,7.2,6.1,Thriller
1941330,1993,-1081039,1.7,7.1,6.1,Thriller
1941331,1993,-1081039,1.7,6.7,6.1,Thriller
1941332,1993,-1081039,1.7,6.9,6.1,Thriller
1941333,1993,-1081039,1.7,8.9,6.1,Thriller
1941335,1993,-1081039,1.7,7.7,6.1,Thriller
1941337,1993,-1081039,1.7,7.4,6.1,Thriller
1941338,1993,-1081039,1.7,3.9,6.1,Thriller
1941339,1993,-1081039,1.7,4.8,6.1,Thriller
1941340,1993,-1081039,1.7,5.7,6.1,Thriller
1941343,1993,-1081039,1.7,7.9,6.1,Thriller
1941344,1993,-1081039,1.7,5.5,6.1,Thriller
1941347,1993,-1081039,1.7,5.9,6.1,Thriller
1941348,1993,-1081039,1.7,6.1,6.1,Thriller
1941349,1993,-1081039,1.7,5.1,6.1,Thriller
1941351,1993,-1081039,1.7,7.5,6.1,Thriller
1941354,1993,-1081039,1.7,6.6,6.1,Thriller
1941356,1993,-1081039,1.7,7.6,6.1,Thriller
1941357,1993,-1081039,1.7,7.0,6.1,Thriller
1941362,1993,-1081039,1.7,4.3,6.1,Thriller
1941363,1993,-1081039,1.7,5.3,6.1,Thriller
1941369,2001,-1083075,2.1,6.7,6.8,Drama
1941370,2001,-1083075,2.1,6.1,6.8,Drama
1941371,2001,-1083075,2.1,6.4,6.8,Drama
1941372,2001,-1083075,2.1,7.5,6.8,Drama
1941373,2001,-1083075,2.1,8.1,6.8,Drama
1941374,2001,-1083075,2.1,8.8,6.8,Drama
1941375,2001,-1083075,2.1,6.8,6.8,Drama
1941376,2001,-1083075,2.1,4.4,6.8,Drama
1941377,2001,-1083075,2.1,5.7,6.8,Drama
1941378,2001,-1083075,2.1,6.3,6.8,Drama
1941379,2001,-1083075,2.1,7.7,6.8,Drama
1941381,2001,-1083075,2.1,5.9,6.8,Drama
1941382,2001,-1083075,2.1,6.6,6.8,Drama
1941384,2001,-1083075,2.1,7.1,6.8,Drama
1941385,2001,-1083075,2.1,7.0,6.8,Drama
1941387,2001,-1083075,2.1,7.8,6.8,Drama
